ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.2075900984237169,0,5557877.292636101,128.89142717807107,1,1,0,0.14430742618221232,Relaxed
0.22127359534720897,48,7.896891998834759,115.7410903698423,1,2,0,9.734044803489594,Stressed
0.2559922903665028,0,16.03116610466105,115.2128465059344,1,0,0,0.10800578222512293,Relaxed
0.23430740465117922,42,5008991.914547278,119.26860441876563,0,2,0,8.524269446511616,Relaxed
0.23473781464741167,18,4909175.083453431,118.20744477400736,0,0,0,3.7239466390144416,Relaxed
0.24455541400326677,36,4949747.468305833,118.37651794169315,0,2,0,6.464037939362394,Relaxed
0.25384105201764995,18,53.33800803229802,127.88275880665071,1,2,0,3.0176585826516558,Relaxed
0.21582772065288736,54,5197114.584074513,124.33824833895642,1,2,0,7.296699045297437,Relaxed
0.21345915315037195,42,52.17226812030112,122.57650672131263,0,2,0,5.153749777737298,Relaxed
0.22670300143611732,126,5099019.513592784,123.35720489699821,0,2,0,13.809904594954684,Relaxed
0.2189049229855426,78,48.16589665620262,117.34564329364768,0,2,0,7.900265329420738,Relaxed
0.2366905991738561,126,5124451.190127582,118.4229707446997,0,2,0,11.704231017374573,Relaxed
0.23337329400933995,72,5246903.848937961,125.29964086141668,0,2,0,6.27174289494129,Relaxed
0.20362253920200163,66,49.030112387401175,118.06777714516353,0,2,0,5.406915239808673,Relaxed
0.23020474531820506,54,4904079.934095691,121.2023102090055,0,0,0,4.162349515911349,Relaxed
0.23754021296528532,60,52.344485868350915,120.81390648431164,0,2,0,4.342382117288467,Relaxed
0.22119530278602725,60,4901020.301937138,117.00427342623003,1,0,0,4.121130690988935,Relaxed
0.2399225781661829,66,50.635449250196146,120.66896867049125,0,2,0,4.274723364743118,Relaxed
0.21771735484796823,54,52.08594571296454,120.33702672078948,0,2,0,3.366537250823874,Relaxed
0.23577672515543274,18,15.003653234391752,109.01834707974616,0,0,0,1.1486656518583471,Relaxed
0.22603133661427652,66,23.323703272609194,118.4229707446997,1,1,0,3.719723442967066,Relaxed
0.24773443419403648,66,4924428.900898052,118.87808881370864,0,2,0,3.547909823414404,Relaxed
0.2031477582730979,102,4981967.48283246,113.6001760562016,1,2,0,5.233347182925527,Relaxed
0.22544132974474035,90,8.333319444467593,113.00442469213318,0,0,0,4.4392436768582035,Relaxed
0.21243245736145222,102,14.880959920500073,104.4030650891055,0,2,1,4.836081243579184,Relaxed
0.23425094244917072,102,48.00993543727684,116.15506876585283,0,0,0,4.645875674562444,Relaxed
0.19591927655176095,24,4.052773960087939,131.10682667199293,0,2,0,1.1790443419192067,Anxious
0.26717978149343613,12,51.08764822129699,124.32618388738553,1,2,0,0.5949378762229307,Relaxed
0.26856486283534925,54,7.840409256877289,111.11255554616679,0,0,0,2.2531585706522956,Relaxed
0.24013767714306944,42,7.974608799017746,112.29425630903836,0,2,0,1.7416523166596027,Relaxed
0.24268003014301004,48,16.003418500815403,112.04017136723775,0,0,0,1.9136502804922302,Relaxed
0.25584753625191975,6,5.999992500009375,112.0044641967453,0,0,0,0.3257737265213016,Stressed
